1013.2057	9.000e1
1013.2188	9.500e1
1013.2318	1.440e2
1013.2448	2.900e2
1013.2578	2.140e2
1013.2709	2.440e2
1013.2839	2.000e2
1013.2970	2.580e2
1013.3100	3.100e2
1013.3231	1.460e2
1013.3361	1.110e2
1013.3491	1.930e2
1013.3621	8.900e1
1013.3752	3.070e2
1013.3882	4.190e2
1013.4012	8.220e2
1013.4142	2.104e3
1013.4273	3.300e3
1013.4403	3.533e3
1013.4534	3.087e3
1013.4664	4.318e3
1013.4794	3.642e3
1013.4925	1.700e3
1013.5055	9.140e2
1013.5186	4.930e2
1013.5316	3.630e2
1013.5447	2.440e2
1013.5577	2.170e2
1013.5707	1.210e2
1013.5837	9.500e1
1013.5968	1.440e2
1013.6098	9.300e1
1013.6229	1.720e2
1013.6359	1.530e2
1013.6489	1.530e2
1013.6619	1.780e2
1013.6750	1.800e2
1013.6880	1.440e2
1013.7010	2.010e2
1013.7141	3.520e2
1013.7271	1.047e3
1013.7402	1.174e3
1013.7532	3.034e3
1013.7663	4.164e3
1013.7793	4.049e3
1013.7924	4.578e3
1013.8054	6.279e3
1013.8184	3.905e3
1013.8315	1.377e3
1013.8445	5.830e2
1013.8575	4.190e2
1013.8705	3.260e2
1013.8836	2.160e2
1013.8966	2.140e2
1013.9097	1.080e2
1013.9227	3.220e2
1013.9357	2.030e2
1013.9489	1.950e2
1013.9619	1.800e2
1013.9749	1.940e2
1013.9879	1.680e2
1014.0010	1.430e2
1014.0140	8.800e1
1014.0270	1.500e2
1014.0401	2.600e2
1014.0531	6.120e2
1014.0662	9.570e2
1014.0792	2.294e3
1014.0922	5.264e3
1014.1053	5.140e3
1014.1183	5.355e3
1014.1313	7.276e3
1014.1443	6.553e3
1014.1574	3.931e3
1014.1705	1.562e3
1014.1835	8.220e2
1014.1966	4.880e2
1014.2096	3.970e2
1014.2227	1.230e2
1014.2357	1.920e2
1014.2487	5.230e2
1014.2618	3.870e2
1014.2748	1.660e2
1014.2878	2.480e2
1014.3009	2.590e2
1014.3139	2.550e2
1014.3270	2.230e2
1014.3400	1.670e2
1014.3530	8.900e1
1014.3661	3.670e2
1014.3791	2.330e2
1014.3922	5.960e2
1014.4053	1.121e3
1014.4183	2.895e3
1014.4313	6.369e3
1014.4443	5.381e3
1014.4574	5.408e3
1014.4705	6.726e3
1014.4835	5.249e3
1014.4965	1.865e3
1014.5096	1.014e3
1014.5226	2.930e2
1014.5356	2.430e2
1014.5486	1.480e2
1014.5617	1.930e2
1014.5748	1.970e2
1014.5878	1.640e2
1014.6008	1.430e2
1014.6140	2.090e2
1014.6270	3.060e2
1014.6400	9.320e2
1014.6531	8.480e2
1014.6661	6.260e2
1014.6791	9.330e2
1014.6922	1.063e3
1014.7052	6.310e2
1014.7183	4.940e2
